NOM_PROV,NATCODE,MUNICIPIO_NOMBRE,A_PRIM_DET_OFICIAL,A_PRIM_DET_CITSCI,QUIEN FUE ANTES,METH,Year
Alicante/Alacant,34100303119,Sant Joan d'Alacant,2014,2015,-1,FSUR,2014-2022
Alicante/Alacant,34100303139,"Vila Joiosa, la/Villajoyosa",2014,2015,-1,FSUR,2014-2022
"Balears, Illes",34040707005,Andratx,2014,2015,-1,FSUR,2014-2022
"Balears, Illes",34040707015,Ciutadella de Menorca,2014,2015,-1,FSUR,2014-2022
"Balears, Illes",34040707031,Llucmajor,2014,2015,-1,FSUR,2014-2022
Castellón/Castelló,34101212011,Almenara,2014,2015,-1,FSUR,2014-2022
Castellón/Castelló,34101212021,Betxí,2014,2015,-1,FSUR,2014-2022
Castellón/Castelló,34101212077,Moncofa,2014,2015,-1,FSUR,2014-2022
Girona,34091717019,Besalú,2014,2015,-1,FSUR,2014-2022
Girona,34091717901,"Cruïlles, Monells i Sant Sadurní de l'Heura",2014,2015,-1,FSUR,2014-2022
Girona,34091717092,Llançà,2014,2015,-1,FSUR,2014-2022
Granada,34011818017,Almuñécar,2014,2015,-1,FSUR,2014-2022
Murcia,34143030005,Alcantarilla,2014,2015,-1,FSUR,2014-2022
Murcia,34143030008,Alhama de Murcia,2014,2015,-1,FSUR,2014-2022
Murcia,34143030038,"Torres de Cotillas, Las",2014,2015,-1,FSUR,2014-2022
Tarragona,34094343013,"Ametlla de Mar, L'",2014,2015,-1,FSUR,2014-2022
Tarragona,34094343054,"Espluga de Francolí, L'",2014,2015,-1,FSUR,2014-2022
Tarragona,34094343133,Roquetes,2014,2015,-1,FSUR,2014-2022
Tarragona,34094343136,"Ràpita, La",2014,2015,-1,FSUR,2014-2022
Tarragona,34094343150,Tivissa,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646004,Agullent,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646010,Albalat dels Tarongers,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646022,Alfafar,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646028,Algar de Palancia,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646017,Alzira,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646066,Benirredrà,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646078,Burjassot,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646082,Canet d'En Berenguer,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646083,Carcaixent,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646132,"Genovés, el",2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646134,Gilet,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646135,Godella,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646138,Guadasséquies,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646140,Guardamar de la Safor,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646159,Manises,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646173,Montaverner,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646178,Nàquera/Náquera,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646181,Oliva,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646184,Ontinyent,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646188,Palmera,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646190,Paterna,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646193,Picanya,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646199,"Pobla de Farnals, la",2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646198,Potries,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646204,"Puig de Santa Maria, el",2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646102,Quart de Poblet,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646214,Riba-roja de Túria,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646216,Rocafort,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646220,Sagunt/Sagunto,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646228,Serra,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646238,Tavernes de la Valldigna,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646245,Torres Torres,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646250,València,2014,2015,-1,FSUR,2014-2022
Valencia/València,34104646255,Vilallonga/Villalonga,2014,2015,-1,FSUR,2014-2022
Alicante/Alacant,34100303107,Polop,2015,2015,0,SIM,2014-2022
Alicante/Alacant,34100303110,"Ràfol d'Almúnia, el",2015,2015,0,SIM,2014-2022
Almería,34010404064,Mojácar,2015,2015,0,SIM,2014-2022
"Balears, Illes",34040707026,Eivissa,2015,2015,0,SIM,2014-2022
"Balears, Illes",34040707027,Inca,2015,2015,0,SIM,2014-2022
"Balears, Illes",34040707032,Maó,2015,2015,0,SIM,2014-2022
"Balears, Illes",34040707051,Sant Llorenç des Cardassar,2015,2015,0,SIM,2014-2022
"Balears, Illes",34040707054,Santa Eulària des Riu,2015,2015,0,SIM,2014-2022
"Balears, Illes",34040707061,Sóller,2015,2015,0,SIM,2014-2022
Barcelona,34090808144,Olvan,2015,2015,0,SIM,2014-2022
Barcelona,34090808175,Puig-reig,2015,2015,0,SIM,2014-2022
Castellón/Castelló,34101212081,Navajas,2015,2015,0,SIM,2014-2022
Girona,34091717054,Colera,2015,2015,0,SIM,2014-2022
Girona,34091717120,Palau-saverdera,2015,2015,0,SIM,2014-2022
Girona,34091717132,Peralada,2015,2015,0,SIM,2014-2022
Girona,34091717172,Sant Martí de Llémena,2015,2015,0,SIM,2014-2022
Girona,34091717187,"Saus, Camallera i Llampaies",2015,2015,0,SIM,2014-2022
Granada,34011818087,Granada,2015,2015,0,SIM,2014-2022
Huesca,34022222125,Huesca,2015,2015,0,SIM,2014-2022
Lleida,34092525120,Lleida,2015,2015,0,SIM,2014-2022
Lleida,34092525217,Tàrrega,2015,2015,0,SIM,2014-2022
Málaga,34012929025,Benalmádena,2015,2015,0,SIM,2014-2022
Málaga,34012929051,Estepona,2015,2015,0,SIM,2014-2022
Málaga,34012929054,Fuengirola,2015,2015,0,SIM,2014-2022
Málaga,34012929082,Rincón de la Victoria,2015,2015,0,SIM,2014-2022
Murcia,34143030041,"Unión, La",2015,2015,0,SIM,2014-2022
Valencia/València,34104646113,Daimús,2015,2015,0,SIM,2014-2022
Valencia/València,34104646116,"Eliana, l'",2015,2015,0,SIM,2014-2022
Valencia/València,34104646163,Massalfassar,2015,2015,0,SIM,2014-2022
Valencia/València,34104646171,Moncada,2015,2015,0,SIM,2014-2022
Valencia/València,34104646183,"Olleria, l'",2015,2015,0,SIM,2014-2022
Valencia/València,34104646187,Palma de Gandía,2015,2015,0,SIM,2014-2022
Valencia/València,34104646194,Picassent,2015,2015,0,SIM,2014-2022
Valencia/València,34104646195,Piles,2015,2015,0,SIM,2014-2022
Valencia/València,34104646244,Torrent,2015,2015,0,SIM,2014-2022
"Balears, Illes",34040707001,Alaró,2016,2015,1,CITS,2014-2022
"Balears, Illes",34040707008,Binissalem,2016,2015,1,CITS,2014-2022
"Balears, Illes",34040707029,Lloseta,2016,2015,1,CITS,2014-2022
"Balears, Illes",34040707058,Selva,2016,2015,1,CITS,2014-2022
"Balears, Illes",34040707062,Son Servera,2016,2015,1,CITS,2014-2022
Castellón/Castelló,34101212901,"Alqueries, les/Alquerías del Niño Perdido",2016,2015,1,CITS,2014-2022
Castellón/Castelló,34101212104,Segorbe,2016,2015,1,CITS,2014-2022
Huesca,34022222158,Monzón,2016,2015,1,CITS,2014-2022
Murcia,34143030018,Ceutí,2016,2015,1,CITS,2014-2022
Sevilla,34014141091,Sevilla,2016,2015,1,CITS,2014-2022
Valencia/València,34104646009,Albalat dels Sorells,2016,2015,1,CITS,2014-2022
Valencia/València,34104646046,Barx,2016,2015,1,CITS,2014-2022
Valencia/València,34104646081,Canals,2016,2015,1,CITS,2014-2022
Valencia/València,34104646111,Chiva,2016,2015,1,CITS,2014-2022
Valencia/València,34104646120,Estivella,2016,2015,1,CITS,2014-2022
Valencia/València,34104646165,Massanassa,2016,2015,1,CITS,2014-2022
Valencia/València,34104646169,Mislata,2016,2015,1,CITS,2014-2022
Zaragoza,34025050132,"Joyosa, La",2016,2015,1,CITS,2014-2022
Alicante/Alacant,34100303041,Benissa,2017,2015,2,CITS,2014-2022
Alicante/Alacant,34100303048,Callosa d'en Sarrià,2017,2015,2,CITS,2014-2022
Alicante/Alacant,34100303069,Finestrat,2017,2015,2,CITS,2014-2022
Alicante/Alacant,34100303901,"Poblets, els",2017,2015,2,CITS,2014-2022
Alicante/Alacant,34100303125,Senija,2017,2015,2,CITS,2014-2022
"Balears, Illes",34040707003,Alcúdia,2017,2015,2,CITS,2014-2022
"Balears, Illes",34040707022,Felanitx,2017,2015,2,CITS,2014-2022
Barcelona,34090808285,Torelló,2018,2015,3,CITS,2014-2022
Girona,34091717208,"Vall de Bianya, La",2018,2015,3,CITS,2014-2022
Tarragona,34094343121,Rasquera,2018,2015,3,CITS,2014-2022
Alicante/Alacant,34100303015,Almoradí,2019,2015,4,CITS,2014-2022
Alicante/Alacant,34100303102,Pego,2019,2015,4,CITS,2014-2022
Alicante/Alacant,34100303138,"Verger, el",2019,2015,4,CITS,2014-2022
Barcelona,34090808071,Copons,2019,2015,4,CITS,2014-2022
Castellón/Castelló,34101212122,"Useres, les/Useras",2019,2015,4,CITS,2014-2022
Girona,34091717070,Fontanilles,2019,2015,4,CITS,2014-2022
Valencia/València,34104646027,Alfarrasí,2019,2015,4,CITS,2014-2022
Valencia/València,34104646073,Bolbaite,2019,2015,4,CITS,2014-2022
Valencia/València,34104646118,Enguera,2019,2015,4,CITS,2014-2022
Valencia/València,34104646179,Navarrés,2019,2015,4,CITS,2014-2022
Valencia/València,34104646903,San Antonio de Benagéber,2019,2015,4,CITS,2014-2022
"Balears, Illes",34040707055,Santa Margalida,2020,2015,5,CITS,2014-2022
Tarragona,34094343076,Marçà,2020,2015,5,CITS,2014-2022
Castellón/Castelló,34101212006,Alcudia de Veo,2021,2015,6,CITS,2014-2022
Castellón/Castelló,34101212056,Chóvar,2021,2015,6,CITS,2014-2022
Madrid,34132828079,Madrid,0,2014,-2014,CITS,2014-2022
Barcelona,34090808266,Cerdanyola del Vallès,2004,2014,-10,FSUR,2014-2022
Barcelona,34090808205,Sant Cugat del Vallès,2004,2014,-10,FSUR,2014-2022
Alicante/Alacant,34100303099,Orihuela,2005,2014,-9,FSUR,2014-2022
Barcelona,34090808019,Barcelona,2005,2014,-9,FSUR,2014-2022
Barcelona,34090808158,"Papiol, El",2005,2014,-9,FSUR,2014-2022
Barcelona,34090808180,Ripollet,2005,2014,-9,FSUR,2014-2022
Barcelona,34090808184,Rubí,2005,2014,-9,FSUR,2014-2022
Barcelona,34090808279,Terrassa,2005,2014,-9,FSUR,2014-2022
Tarragona,34094343012,Altafulla,2005,2014,-9,FSUR,2014-2022
Barcelona,34090808056,Castelldefels,2006,2014,-8,FSUR,2014-2022
Barcelona,34090808101,"Hospitalet de Llobregat, L'",2006,2014,-8,FSUR,2014-2022
Barcelona,34090808125,Montcada i Reixac,2006,2014,-8,FSUR,2014-2022
Barcelona,34090808211,Sant Feliu de Llobregat,2006,2014,-8,FSUR,2014-2022
Barcelona,34090808221,Sant Just Desvern,2006,2014,-8,FSUR,2014-2022
Barcelona,34090808260,Santa Perpètua de Mogoda,2006,2014,-8,FSUR,2014-2022
Barcelona,34090808270,Sitges,2006,2014,-8,FSUR,2014-2022
Barcelona,34090808295,Vallirana,2006,2014,-8,FSUR,2014-2022
Barcelona,34090808015,Badalona,2007,2014,-7,FSUR,2014-2022
Barcelona,34090808040,Canet de Mar,2007,2014,-7,FSUR,2014-2022
Barcelona,34090808051,Castellar del Vallès,2007,2014,-7,FSUR,2014-2022
Barcelona,34090808073,Cornellà de Llobregat,2007,2014,-7,FSUR,2014-2022
Barcelona,34090808124,Mollet del Vallès,2007,2014,-7,FSUR,2014-2022
Barcelona,34090808187,Sabadell,2007,2014,-7,FSUR,2014-2022
Barcelona,34090808196,Sant Andreu de la Barca,2007,2014,-7,FSUR,2014-2022
Barcelona,34090808209,Sant Fost de Campsentelles,2007,2014,-7,FSUR,2014-2022
Barcelona,34090808245,Santa Coloma de Gramenet,2007,2014,-7,FSUR,2014-2022
Barcelona,34090808009,Argentona,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808035,Calella,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808043,Canyelles,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808046,Cardedeu,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808107,Lliçà d'Amunt,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808172,Premià de Mar,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808197,Sant Andreu de Llavaneres,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808208,Sant Esteve Sesrovires,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808264,Sant Vicenç de Montalt,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808284,Tordera,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808289,Torrelles de Llobregat,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808214,Vilassar de Dalt,2008,2014,-6,FSUR,2014-2022
Girona,34091717023,Blanes,2008,2014,-6,FSUR,2014-2022
Girona,34091717033,Caldes de Malavella,2008,2014,-6,FSUR,2014-2022
Girona,34091717034,Calonge i Sant Antoni,2008,2014,-6,FSUR,2014-2022
Girona,34091717095,Lloret de Mar,2008,2014,-6,FSUR,2014-2022
Girona,34091717117,Palafrugell,2008,2014,-6,FSUR,2014-2022
Girona,34091717118,Palamós,2008,2014,-6,FSUR,2014-2022
Girona,34091717152,Roses,2008,2014,-6,FSUR,2014-2022
Girona,34091717181,Santa Cristina d'Aro,2008,2014,-6,FSUR,2014-2022
Girona,34091717202,Tossa de Mar,2008,2014,-6,FSUR,2014-2022
Girona,34091717226,Vilamalla,2008,2014,-6,FSUR,2014-2022
Tarragona,34094343037,Calafell,2008,2014,-6,FSUR,2014-2022
Tarragona,34094343148,Tarragona,2008,2014,-6,FSUR,2014-2022
Tarragona,34094343153,Torredembarra,2008,2014,-6,FSUR,2014-2022
Barcelona,34090808003,Alella,2009,2014,-5,FSUR,2014-2022
Barcelona,34090808007,Arenys de Munt,2009,2014,-5,FSUR,2014-2022
Barcelona,34090808029,Cabrera de Mar,2009,2014,-5,FSUR,2014-2022
Barcelona,34090808088,"Garriga, La",2009,2014,-5,FSUR,2014-2022
Barcelona,34090808113,Manresa,2009,2014,-5,FSUR,2014-2022
Barcelona,34090808119,Masquefa,2009,2014,-5,FSUR,2014-2022
Barcelona,34090808135,Montmeló,2009,2014,-5,FSUR,2014-2022
Barcelona,34090808159,Parets del Vallès,2009,2014,-5,FSUR,2014-2022
Barcelona,34090808240,Sant Sadurní d'Anoia,2009,2014,-5,FSUR,2014-2022
Barcelona,34090808296,Vallromanes,2009,2014,-5,FSUR,2014-2022
Girona,34091717048,Castell-Platja d'Aro,2009,2014,-5,FSUR,2014-2022
Barcelona,34090808005,"Ametlla del Vallès, L'",2010,2014,-4,FSUR,2014-2022
Barcelona,34090808013,Avinyonet del Penedès,2010,2014,-4,FSUR,2014-2022
Barcelona,34090808023,Bigues i Riells del Fai,2010,2014,-4,FSUR,2014-2022
Barcelona,34090808069,Collbató,2010,2014,-4,FSUR,2014-2022
Barcelona,34090808075,Dosrius,2010,2014,-4,FSUR,2014-2022
Barcelona,34090808086,"Franqueses del Vallès, Les",2010,2014,-4,FSUR,2014-2022
Barcelona,34090808105,"Llagosta, La",2010,2014,-4,FSUR,2014-2022
Barcelona,34090808147,Olesa de Montserrat,2010,2014,-4,FSUR,2014-2022
Barcelona,34090808163,Pineda de Mar,2010,2014,-4,FSUR,2014-2022
Barcelona,34090808261,Santa Susanna,2010,2014,-4,FSUR,2014-2022
Castellón/Castelló,34101212028,Benicàssim/Benicasim,2010,2014,-4,FSUR,2014-2022
Girona,34091717079,Girona,2010,2014,-4,FSUR,2014-2022
Tarragona,34094343051,Cunit,2010,2014,-4,FSUR,2014-2022
Tarragona,34094343123,Reus,2010,2014,-4,FSUR,2014-2022
Barcelona,34090808082,Fogars de la Selva,2011,2014,-3,FSUR,2014-2022
Barcelona,34090808259,Santa Maria de Palautordera,2011,2014,-3,FSUR,2014-2022
Castellón/Castelló,34101212085,Orpesa/Oropesa del Mar,2011,2014,-3,FSUR,2014-2022
Girona,34091717015,Banyoles,2011,2014,-3,FSUR,2014-2022
Girona,34091717013,Begur,2011,2014,-3,FSUR,2014-2022
Girona,34091717047,Castelló d'Empúries,2011,2014,-3,FSUR,2014-2022
Girona,34091717066,Figueres,2011,2014,-3,FSUR,2014-2022
Girona,34091717155,Salt,2011,2014,-3,FSUR,2014-2022
Girona,34091717159,Sant Feliu de Buixalleu,2011,2014,-3,FSUR,2014-2022
Girona,34091717180,Santa Coloma de Farners,2011,2014,-3,FSUR,2014-2022
Girona,34091717215,Vilablareix,2011,2014,-3,FSUR,2014-2022
Murcia,34143030030,Murcia,2011,2014,-3,FSUR,2014-2022
Alicante/Alacant,34100303113,Rojales,2012,2014,-2,FSUR,2014-2022
"Balears, Illes",34040707010,Bunyola,2012,2014,-2,FSUR,2014-2022
"Balears, Illes",34040707011,Calvià,2012,2014,-2,FSUR,2014-2022
"Balears, Illes",34040707020,Esporles,2012,2014,-2,FSUR,2014-2022
"Balears, Illes",34040707036,Marratxí,2012,2014,-2,FSUR,2014-2022
"Balears, Illes",34040707040,Palma,2012,2014,-2,FSUR,2014-2022
Barcelona,34090808102,Igualada,2012,2014,-2,FSUR,2014-2022
Barcelona,34090808145,Olèrdola,2012,2014,-2,FSUR,2014-2022
Barcelona,34090808298,Vic,2012,2014,-2,FSUR,2014-2022
Castellón/Castelló,34101212040,Castelló de la Plana,2012,2014,-2,FSUR,2014-2022
Murcia,34143030026,Mazarrón,2012,2014,-2,FSUR,2014-2022
Murcia,34143030036,San Pedro del Pinatar,2012,2014,-2,FSUR,2014-2022
Tarragona,34094343005,Alcover,2012,2014,-2,FSUR,2014-2022
Tarragona,34094343137,Sant Jaume dels Domenys,2012,2014,-2,FSUR,2014-2022
Alicante/Alacant,34100303014,Alacant/Alicante,2013,2014,-1,FSUR,2014-2022
Alicante/Alacant,34100303050,"Campello, el",2013,2014,-1,FSUR,2014-2022
Alicante/Alacant,34100303118,San Fulgencio,2013,2014,-1,FSUR,2014-2022
"Balears, Illes",34040707056,Santa María del Camí,2013,2014,-1,FSUR,2014-2022
Castellón/Castelló,34101212004,Alcalà de Xivert,2013,2014,-1,FSUR,2014-2022
Castellón/Castelló,34101212009,Almassora,2013,2014,-1,FSUR,2014-2022
Castellón/Castelló,34101212027,Benicarló,2013,2014,-1,FSUR,2014-2022
Castellón/Castelló,34101212138,Vinaròs,2013,2014,-1,FSUR,2014-2022
Murcia,34143030016,Cartagena,2013,2014,-1,FSUR,2014-2022
Alicante/Alacant,34100303011,"Alfàs del Pi, l'",2014,2014,0,SIM,2014-2022
Alicante/Alacant,34100303047,Calp,2014,2014,0,SIM,2014-2022
Alicante/Alacant,34100303082,Xàbia/Jávea,2014,2014,0,SIM,2014-2022
